Date,combo
2021-02-01,-0.3067934782608696
2021-02-02,-0.4050181159420289
2021-02-03,-0.4173369565217391
2021-02-04,-0.4247041062801932
2021-02-05,-0.4134963768115942
2021-02-06,-0.3739673913043478
2021-02-07,-0.4471135265700483
2021-02-08,-0.4746799516908213
2021-02-09,-0.3904227053140097
2021-02-10,-0.4831340579710145
2021-02-11,-0.4643599033816425
2021-02-12,-0.4768840579710146
2021-02-13,-0.4562137681159421
2021-02-14,-0.3754045893719807
2021-02-15,-0.396153381642512
2021-02-16,-0.3971256038647343
2021-02-17,-0.3964975845410627
2021-02-18,-0.4007487922705314
2021-02-19,-0.4047886473429952
2021-02-20,-0.4824214975845411
2021-02-21,-0.4002536231884058
2021-02-22,-0.474945652173913
2021-02-23,-0.4545350241545893
2021-02-24,-0.4520954106280193
2021-02-25,-0.4414009661835749
2021-02-26,-0.4413828502415458
2021-02-27,-0.4247403381642512
2021-02-28,-0.4161835748792271
2021-03-01,-0.4469323671497585
2021-03-02,-0.4570531400966183
2021-03-03,-0.4454649758454106
2021-03-04,-0.4327173913043478
2021-03-05,-0.3564915458937198
2021-03-06,-0.3564915458937198
2021-03-07,-0.4685809178743961
2021-03-08,-0.4420350241545893
2021-03-09,-0.4347946859903381
2021-03-10,-0.4428562801932367
2021-03-11,-0.4551751207729469
2021-03-12,-0.4479287439613526
2021-03-13,-0.4758333333333334
2021-03-14,-0.4393115942028986
2021-03-15,-0.3548913043478261
2021-03-16,-0.4274214975845411
2021-03-17,-0.3583272946859903
2021-03-18,-0.4338707729468599
2021-03-19,-0.3616304347826087
2021-03-20,-0.4242089371980677
2021-03-21,-0.3657608695652174
2021-03-22,-0.3646557971014493
2021-03-23,-0.4566968599033816
2021-03-24,-0.4565700483091787
2021-03-25,-0.3817391304347826
2021-03-26,-0.4028623188405797
2021-03-27,-0.4833091787439613
2021-03-28,-0.4857487922705314
2021-03-29,-0.4544806763285025
2021-03-30,-0.4565036231884058
2021-03-31,-0.4526449275362318
2021-04-01,-0.4898029205094422
2021-04-02,-0.4836791831357048
2021-04-03,-0.4145476504172156
2021-04-04,-0.4739569609134826
2021-04-05,-0.403550450153711
2021-04-06,-0.4052385265700483
2021-04-07,-0.4055637900746596
2021-04-08,-0.4752525252525252
2021-04-09,-0.4599747474747475
2021-04-10,-0.474905303030303
2021-04-11,-0.4739542160737812
2021-04-12,-0.4721508563899868
2021-04-13,-0.4811786341677646
2021-04-14,-0.4093351998243302
2021-04-15,-0.4815574220465524
2021-04-16,-0.4770435331576635
2021-04-17,-0.4766647452788756
2021-04-18,-0.466923309178744
2021-04-19,-0.463507160110421
2021-04-20,-0.4728933355292051
2021-04-21,-0.4555210489993099
2021-04-22,-0.4508022774327122
2021-04-23,-0.3769296223100571
2021-04-24,-0.4384099143610013
2021-04-25,-0.3945075757575758
2021-04-26,-0.4216416886253842
2021-04-27,-0.4166858805445761
2021-04-28,-0.4120457290294246
2021-04-29,-0.4139451581027668
2021-04-30,-0.423242054936719
2021-05-01,-0.3840059438256078
2021-05-02,-0.3778065985946421
2021-05-03,-0.3407416556873079
2021-05-04,-0.3014259442248573
2021-05-05,-0.3996747364953886
2021-05-06,-0.3939448836187966
2021-05-07,-0.3976353205972771
2021-05-08,-0.336360891523935
2021-05-09,-0.3928442028985507
2021-05-10,-0.2969971453667105
2021-05-11,-0.3042888120333772
2021-05-12,-0.3574069499341238
2021-05-13,-0.3088054457619675
2021-05-14,-0.3233283926218709
2021-05-15,-0.3740255819060167
2021-05-16,-0.3628595740008783
2021-05-17,-0.2660257465963987
2021-05-18,-0.2712972112428634
2021-05-19,-0.1993288866930171
2021-05-20,-0.1467405028546333
2021-05-21,-0.2045523166447079
2021-05-22,-0.1989212779973649
2021-05-23,-0.1501825318401405
2021-05-24,-0.1857199714536671
2021-05-25,-0.1859999451032059
2021-05-26,-0.2014986824769433
2021-05-27,-0.2047815107597716
2021-05-28,-0.1845904699165569
2021-05-29,-0.1845904699165569
2021-05-30,-0.1902969916556872
2021-05-31,-0.1697518664909969
2021-06-01,-0.1315354633289416
2021-06-02,-0.2375507795344752
2021-06-03,-0.1167023495827843
2021-06-04,-0.2496884606938954
2021-06-05,-0.2515824000878349
2021-06-06,-0.2528642402283707
2021-06-07,-0.1822120663153272
2021-06-08,-0.1400774044795784
2021-06-09,-0.178748078612209
2021-06-10,-0.1731870333772507
2021-06-11,-0.1714056324110671
2021-06-12,-0.1818072024593763
2021-06-13,-0.1801067742643829
2021-06-14,-0.1380860232762406
2021-06-15,-0.1771327404479578
2021-06-16,-0.1706933465085639
2021-06-17,-0.1674736495388669
2021-06-18,-0.1814833113746157
2021-06-19,-0.1803469477382521
2021-06-20,-0.1740969477382521
2021-06-21,-0.1248586407553798
2021-06-22,-0.1511596947738252
2021-06-23,-0.1628980017566974
2021-06-24,-0.1177591128678085
2021-06-25,-0.1249341238471673
2021-06-26,-0.1100186649099692
2021-06-27,-0.1637694883618796
2021-06-28,-0.1369180939833113
2021-06-29,-0.147334760649978
2021-06-30,-0.1387296881862099
2021-07-01,-0.0790724637681159
2021-07-02,-0.0725652173913043
2021-07-03,-0.0582608695652174
2021-07-04,-0.055927536231884
2021-07-05,-0.0565942028985507
2021-07-06,-0.0488840579710145
2021-07-07,-0.0458260869565217
2021-07-08,-0.0338695652173913
2021-07-09,-0.0358550724637681
2021-07-10,-0.0147826086956521
2021-07-11,-0.0215652173913043
2021-07-12,-0.0235652173913043
2021-07-13,-0.0395652173913043
2021-07-14,-0.027695652173913
2021-07-15,-0.0162463768115942
2021-07-16,-0.0152028985507246
2021-07-17,-0.0097681159420289
2021-07-18,-0.0042898550724637
2021-07-19,-0.0243043478260869
2021-07-20,-0.0087246376811594
2021-07-21,-0.0008115942028985
2021-07-22,0.0017246376811594
2021-07-23,0.0049420289855072
2021-07-24,-0.0049420289855072
2021-07-25,-0.0211884057971014
2021-07-26,-0.0382898550724637
2021-07-27,-0.0396231884057971
2021-07-28,-0.0367246376811594
2021-07-29,-0.0388985507246376
2021-07-30,-0.0487101449275362
2021-07-31,-0.012463768115942
2021-08-01,-0.0315507246376811
2021-08-02,-0.0579130434782608
2021-08-03,-0.0644782608695652
2021-08-04,-0.0447246376811594
2021-08-05,-0.0367246376811594
2021-08-06,-0.0409130434782608
2021-08-07,-0.0639855072463768
2021-08-08,-0.067159420289855
2021-08-09,-0.0684057971014492
2021-08-10,-0.0828550724637681
2021-08-11,-0.0956521739130434
2021-08-12,-0.0869565217391304
2021-08-13,-0.0823333333333333
2021-08-14,-0.0862898550724637
2021-08-15,-0.0923333333333333
2021-08-16,-0.1242898550724637
2021-08-17,-0.0906086956521739
2021-08-18,-0.0983768115942029
2021-08-19,-0.0924347826086956
2021-08-20,-0.0915362318840579
2021-08-21,-0.1183043478260869
2021-08-22,-0.1109710144927536
2021-08-23,-0.0917971014492753
2021-08-24,-0.1239130434782608
2021-08-25,-0.132159420289855
2021-08-26,-0.1369420289855072
2021-08-27,-0.1321014492753623
2021-08-28,-0.1288985507246376
2021-08-29,-0.1063043478260869
2021-08-30,-0.1103188405797101
2021-08-31,-0.0979855072463768
2021-09-01,-0.0995362318840579
2021-09-02,-0.1026376811594202
2021-09-03,-0.1048840579710144
2021-09-04,-0.1099710144927536
2021-09-05,-0.0987681159420289
2021-09-06,-0.1217101449275362
2021-09-07,-0.117695652173913
2021-09-08,-0.1120434782608695
2021-09-09,-0.1030869565217391
2021-09-10,-0.0996376811594202
2021-09-11,-0.0910144927536231
2021-09-12,-0.0926811594202898
2021-09-13,-0.0839855072463768
2021-09-14,-0.08
2021-09-15,-0.0957536231884057
2021-09-16,-0.089231884057971
2021-09-17,-0.0823623188405797
2021-09-18,-0.0733188405797101
2021-09-19,-0.0739130434782608
2021-09-20,-0.0791884057971014
2021-09-21,-0.0855217391304347
2021-09-22,-0.0680724637681159
2021-09-23,-0.056695652173913
2021-09-24,-0.0551884057971014
2021-09-25,-0.0567536231884057
2021-09-26,-0.0554202898550724
2021-09-27,-0.0502753623188405
2021-09-28,-0.0590144927536231
2021-09-29,-0.0557536231884058
2021-09-30,-0.0901159420289855
2021-10-01,-0.0562190016103059
2021-10-02,-0.0518462157809983
2021-10-03,-0.0510636070853462
2021-10-04,-0.0558442028985507
2021-10-05,-0.0489130434782608
2021-10-06,-0.0497412008281573
2021-10-07,-0.0689440993788819
2021-10-08,-0.0573153899240855
2021-10-09,-0.0587301587301587
2021-10-10,-0.0537353347135955
2021-10-11,-0.0540825569358177
2021-10-12,-0.0642188578329882
2021-10-13,-0.0836356682769726
2021-10-14,-0.0895736714975845
2021-10-15,-0.0942347020933977
2021-10-16,-0.0942347020933977
2021-10-17,-0.0942347020933977
2021-10-18,-0.1346131239935588
2021-10-19,-0.1366131239935588
2021-10-20,-0.1377705314009662
2021-10-21,-0.1389279388083736
2021-10-22,-0.1519279388083736
2021-10-23,-0.137116344605475
2021-10-24,-0.1228417874396135
2021-10-25,-0.1397230273752013
2021-10-26,-0.1527230273752013
2021-10-27,-0.1287069243156199
2021-10-28,-0.1124621212121212
2021-10-29,-0.1124621212121212
2021-10-30,-0.0682830112721417
2021-10-31,-0.1159951690821256
2021-11-01,-0.0945253623188405
2021-11-02,-0.0881570048309178
2021-11-03,-0.0800080515297906
2021-11-04,-0.089475845410628
2021-11-05,-0.0949355877616747
2021-11-06,-0.0955092592592592
2021-11-07,-0.090366344605475
2021-11-08,-0.1417697262479871
2021-11-09,-0.1575507246376812
2021-11-10,-0.1483289049919484
2021-11-11,-0.1368486312399356
2021-11-12,-0.1498486312399356
2021-11-13,-0.1520929951690821
2021-11-14,-0.1370929951690821
2021-11-15,-0.1565837359098228
2021-11-16,-0.1550929951690821
2021-11-17,-0.1547596618357488
2021-11-18,-0.1425688405797101
2021-11-19,-0.1523244766505636
2021-11-20,-0.1355173107890499
2021-11-21,-0.1232685185185185
2021-11-22,-0.1359351851851852
2021-11-23,-0.1359351851851852
2021-11-24,-0.1301421095008051
2021-11-25,-0.1301421095008051
2021-11-26,-0.1579710144927536
2021-11-27,-0.1278977455716586
2021-11-28,-0.1256533816425121
2021-11-29,-0.1166139291465378
2021-11-30,-0.1137673107890499
2021-12-01,-0.1253470209339774
2021-12-02,-0.133976650563607
2021-12-03,-0.1036179549114331
2021-12-04,-0.1423554750402576
2021-12-05,-0.1371421095008051
2021-12-06,-0.151403381642512
2021-12-07,-0.1390140901771336
2021-12-08,-0.1237838164251207
2021-12-09,-0.1367117552334943
2021-12-10,-0.1423329307568438
2021-12-11,-0.1371070853462157
2021-12-12,-0.1258357487922705
2021-12-13,-0.1202085346215781
2021-12-14,-0.1156082930756843
2021-12-15,-0.1151111111111111
2021-12-16,-0.1083369565217391
2021-12-17,-0.1098212560386473
2021-12-18,-0.1123534621578099
2021-12-19,-0.1108337359098228
2021-12-20,-0.1250950080515298
2021-12-21,-0.1146328502415459
2021-12-22,-0.1230201288244766
2021-12-23,-0.1034110305958132
2021-12-24,-0.1235458937198067
2021-12-25,-0.1390390499194847
2021-12-26,-0.1446747181964573
2021-12-27,-0.1977652979066022
2021-12-28,-0.1980986312399355
2021-12-29,-0.2093429951690821
2021-12-30,-0.2063739935587762
2021-12-31,-0.1777878421900161
2022-01-01,-0.1634542443064182
2022-01-02,-0.1812861283643892
2022-01-03,-0.1874020703933747
2022-01-04,-0.1793527950310558
2022-01-05,-0.2053238095238095
2022-01-06,-0.2186571428571428
2022-01-07,-0.2125412008281574
2022-01-08,-0.2010281573498964
2022-01-09,-0.2041904761904762
2022-01-10,-0.216207867494824
2022-01-11,-0.2138455486542443
2022-01-12,-0.2056455486542443
2022-01-13,-0.1696310559006211
2022-01-14,-0.1912724637681159
2022-01-15,-0.1789217391304348
2022-01-16,-0.1779884057971014
2022-01-17,-0.1779594202898551
2022-01-18,-0.1781565217391304
2022-01-19,-0.1875188405797101
2022-01-20,-0.1895188405797101
2022-01-21,-0.2007188405797101
2022-01-22,-0.1887188405797101
2022-01-23,-0.1869681159420289
2022-01-24,-0.1884811594202898
2022-01-25,-0.1878144927536232
2022-01-26,-0.1858434782608695
2022-01-27,-0.1779101449275362
2022-01-28,-0.1742144927536232
2022-01-29,-0.161663768115942
2022-01-30,-0.1632260869565217
2022-01-31,-0.1699101449275362
2022-02-01,-0.1751768115942028
2022-02-02,-0.1718434782608695
2022-02-03,-0.1718550724637681
2022-02-04,-0.1553043478260869
2022-02-05,-0.1678927536231884
2022-02-06,-0.1610260869565217
2022-02-07,-0.166559420289855
2022-02-08,-0.1630927536231884
2022-02-09,-0.1630927536231884
2022-02-10,-0.1644260869565217
2022-02-11,-0.168063768115942
2022-02-12,-0.1404811594202898
2022-02-13,-0.1484
2022-02-14,-0.1643130434782608
2022-02-15,-0.095631884057971
2022-02-16,-0.123663768115942
2022-02-17,-0.1956231884057971
2022-02-18,-0.1969565217391304
2022-02-19,-0.1744811594202898
2022-02-20,-0.118791304347826
2022-02-21,-0.1399101449275362
2022-02-22,-0.1278608695652174
2022-02-23,-0.1353942028985507
2022-02-24,-0.1193942028985507
2022-02-25,-0.1138608695652174
2022-02-26,-0.0981217391304348
2022-02-27,-0.0981217391304348
2022-02-28,-0.1285855072463768
2022-03-01,-0.105031884057971
2022-03-02,-0.094831884057971
2022-03-03,-0.094831884057971
2022-03-04,-0.1003652173913043
2022-03-05,-0.0905681159420289
2022-03-06,-0.0815391304347826
2022-03-07,-0.1309942028985507
2022-03-08,-0.0899449275362319
2022-03-09,-0.0892782608695652
2022-03-10,-0.0904115942028985
2022-03-11,-0.0966115942028985
2022-03-12,-0.0821478260869565
2022-03-13,-0.0774811594202898
2022-03-14,-0.0824115942028985
2022-03-15,-0.0872782608695652
2022-03-16,-0.0831623188405797
2022-03-17,-0.0799333333333333
2022-03-18,-0.0739333333333333
2022-03-19,-0.0601362318840579
2022-03-20,-0.0651507246376811
2022-03-21,-0.0798144927536231
2022-03-22,-0.0809014492753623
2022-03-23,-0.0765536231884057
2022-03-24,-0.0786695652173913
2022-03-25,-0.0786695652173913
2022-03-26,-0.0692202898550724
2022-03-27,-0.0913188405797101
2022-03-28,-0.0967536231884058
2022-03-29,-0.1000869565217391
2022-03-30,-0.0799565217391304
2022-03-31,-0.0779565217391304
2022-04-01,-0.0463589743589743
2022-04-02,-0.0513589743589743
2022-04-03,-0.0516923076923076
2022-04-04,-0.0536923076923076
2022-04-05,-0.0434358974358974
2022-04-06,-0.0414871794871794
2022-04-07,-0.0434358974358974
2022-04-08,-0.0538846153846153
2022-04-09,-0.042551282051282
2022-04-10,-0.0432179487179487
2022-04-11,-0.0477435897435897
2022-04-12,-0.046076923076923
2022-04-13,-0.0303461538461538
2022-04-14,-0.0477435897435897
2022-04-15,-0.0410128205128205
2022-04-16,-0.039076923076923
2022-04-17,-0.0384102564102564
2022-04-18,-0.0270128205128205
2022-04-19,-0.0318205128205128
2022-04-20,-0.0337435897435897
2022-04-21,-0.0376794871794871
2022-04-22,-0.0437435897435897
2022-04-23,-0.041076923076923
2022-04-24,-0.034076923076923
2022-04-25,-0.0314102564102564
2022-04-26,-0.0333461538461538
2022-04-27,-0.0374102564102564
2022-04-28,-0.0223461538461538
2022-04-29,-0.0310128205128205
2022-04-30,-0.0377435897435897
2022-05-01,-0.031076923076923
2022-05-02,-0.0270128205128205
2022-05-03,-0.0220897435897435
2022-05-04,-0.0150897435897435
2022-05-05,-0.0237564102564102
2022-05-06,-0.0137564102564102
2022-05-07,-0.0134230769230769
2022-05-08,-0.0307564102564102
2022-05-09,-0.0300897435897435
2022-05-10,-0.0300897435897435
2022-05-11,-0.0284230769230769
2022-05-12,-0.0374230769230769
2022-05-13,-0.0334230769230769
2022-05-14,-0.0334230769230769
2022-05-15,-0.0324230769230769
2022-05-16,-0.0307564102564102
2022-05-17,-0.0364230769230769
2022-05-18,-0.0264230769230769
2022-05-19,-0.0214230769230769
2022-05-20,-0.0214230769230769
2022-05-21,-0.0171025641025641
2022-05-22,-0.0194358974358974
2022-05-23,-0.0191025641025641
2022-05-24,-0.0191025641025641
2022-05-25,-0.0154487179487179
2022-05-26,-0.0107820512820512
2022-05-27,-0.0183717948717948
2022-05-28,-0.0111282051282051
2022-05-29,-0.0091410256410256
2022-05-30,-0.0024871794871794
2022-05-31,-0.009076923076923
2022-06-01,-0.013076923076923
2022-06-02,-0.0144230769230769
2022-06-03,-0.0160897435897435
2022-06-04,-0.0104230769230769
2022-06-05,-0.0037692307692307
2022-06-06,-0.0064358974358974
2022-06-07,-0.0097692307692307
2022-06-08,-0.0097692307692307
2022-06-09,-0.0054358974358974
2022-06-10,-0.0071025641025641
2022-06-11,-0.0104358974358974
2022-06-12,-0.0071025641025641
2022-06-13,-0.0114358974358974
2022-06-14,-0.0131025641025641
2022-06-15,-0.0131025641025641
2022-06-16,-0.0114358974358974
2022-06-17,-0.0341794871794871
2022-06-18,-0.003525641025641
2022-06-19,-0.0001923076923076
2022-06-20,0.0034743589743589
2022-06-21,-0.0007820512820512
2022-06-22,0.0008846153846153
2022-06-23,0.0012179487179487
2022-06-24,0.0022179487179487
2022-06-25,0.0015128205128205
2022-06-26,0.0001538461538461
2022-06-27,0.0024871794871794
2022-06-28,0.0044871794871794
2022-06-29,0.0054871794871794
2022-06-30,-0.0015641025641025
2022-07-01,-0.0606666666666666
2022-07-02,-0.0304487179487179
2022-07-03,-0.0291282051282051
2022-07-04,-0.0255384615384615
2022-07-05,-0.0496923076923077
2022-07-06,-0.0496923076923077
2022-07-07,-0.0266538461538461
2022-07-08,-0.0322435897435897
2022-07-09,-0.0345641025641025
2022-07-10,-0.0310384615384615
2022-07-11,-0.0441153846153846
2022-07-12,-0.0131538461538461
2022-07-13,-0.0317051282051282
2022-07-14,-0.0285
2022-07-15,-0.0162564102564102
2022-07-16,-0.0199102564102564
2022-07-17,-0.0463589743589743
2022-07-18,-0.0221410256410256
2022-07-19,-0.0263717948717948
2022-07-20,-0.0607051282051282
2022-07-21,-0.0616666666666666
2022-07-22,-0.0539487179487179
2022-07-23,-0.0554898989898989
2022-07-24,-0.0507307692307692
2022-07-25,-0.057510101010101
2022-07-26,-0.0496805555555555
2022-07-27,-0.051576923076923
2022-07-28,-0.0561923076923077
2022-07-29,-0.0539487179487179
2022-07-30,-0.0559871794871794
2022-07-31,-0.0560384615384615
2022-08-01,-0.0557692307692307
2022-08-02,-0.0887553418803418
2022-08-03,-0.0693643162393162
2022-08-04,-0.0700897435897435
2022-08-05,-0.0723717948717948
2022-08-06,-0.078258547008547
2022-08-07,-0.0760149572649572
2022-08-08,-0.0740897435897435
2022-08-09,-0.0824230769230769
2022-08-10,-0.0979358974358974
2022-08-11,-0.1038461538461538
2022-08-12,-0.0546666666666666
2022-08-13,-0.0648717948717948
2022-08-14,-0.0662051282051282
2022-08-15,-0.1032564102564102
2022-08-16,-0.1163076923076922
2022-08-17,-0.1170940170940171
2022-08-18,-0.0917467948717948
2022-08-19,-0.1238782051282051
2022-08-20,-0.0833910256410256
2022-08-21,-0.0980576923076923
2022-08-22,-0.0619358974358974
2022-08-23,-0.038525641025641
2022-08-24,-0.0362051282051282
2022-08-25,-0.0771399572649572
2022-08-26,-0.0583119658119658
2022-08-27,-0.0516153846153846
2022-08-28,-0.023051282051282
2022-08-29,-0.0517435897435897
2022-08-30,-0.0517435897435897
2022-08-31,-0.041551282051282
2022-09-01,-0.0734487179487179
2022-09-02,-0.0712051282051282
2022-09-03,-0.0692051282051282
2022-09-04,-0.0345128205128205
2022-09-05,-0.047
2022-09-06,-0.0622307692307692
2022-09-07,-0.0513974358974358
2022-09-08,-0.0478205128205128
2022-09-09,-0.0478205128205128
2022-09-10,0.0006410256410256
2022-09-11,-0.0177179487179487
2022-09-12,-0.0196581196581196
2022-09-13,-0.0531196581196581
2022-09-14,-0.0557863247863247
2022-09-15,-0.0587863247863247
2022-09-16,-0.0410384615384615
2022-09-17,-0.0046239316239316
2022-09-18,-0.0094572649572649
2022-09-19,-0.0182193732193732
2022-09-20,-0.0120014245014245
2022-09-21,-0.014094017094017
2022-09-22,-0.0017222222222222
2022-09-23,0.02058547008547
2022-09-24,0.0124316239316239
2022-09-25,0.0174380341880341
2022-09-26,0.0135405982905982
2022-09-27,0.0304138176638176
2022-09-28,0.0333703703703703
2022-09-29,0.0082934472934472
2022-09-30,0.0093062678062678
2022-10-01,-0.1052510683760683
2022-10-02,-0.1211837606837606
2022-10-03,-0.1203739316239316
2022-10-04,-0.1293874024526198
2022-10-05,-0.1490299145299145
2022-10-06,-0.2034487179487179
2022-10-07,-0.1789743589743589
2022-10-08,-0.1729743589743589
2022-10-09,-0.1914102564102564
2022-10-10,-0.1776282051282051
2022-10-11,-0.1854871794871795
2022-10-12,-0.1766666666666666
2022-10-13,-0.1805128205128205
2022-10-14,-0.1785897435897435
2022-10-15,-0.1763170163170163
2022-10-16,-0.1734032634032634
2022-10-17,-0.1589743589743589
2022-10-18,-0.1593554778554778
2022-10-19,-0.1621631701631701
2022-10-20,-0.1612307692307692
2022-10-21,-0.1595213675213675
2022-10-22,-0.1519358974358974
2022-10-23,-0.1668974358974359
2022-10-24,-0.1577051282051282
2022-10-25,-0.1645128205128204
2022-10-26,-0.1203739316239316
2022-10-27,-0.1614487179487179
2022-10-28,-0.1142820512820512
2022-10-29,-0.1133824786324786
2022-10-30,-0.1163504273504273
2022-10-31,-0.1313589743589743
2022-11-01,-0.1474615384615384
2022-11-02,-0.1491581196581196
2022-11-03,-0.1317863247863247
2022-11-04,-0.0896659008632692
2022-11-05,-0.0932969549943234
2022-11-06,-0.0802969549943233
2022-11-07,-0.1204024216524216
2022-11-08,-0.1195690883190883
2022-11-09,-0.1186972934472934
2022-11-10,-0.1119366096866096
2022-11-11,-0.1045043752543752
2022-11-12,-0.0995129222629222
2022-11-13,-0.0940998168498168
2022-11-14,-0.2442835244465679
2022-11-15,-0.2564858149097279
2022-11-16,-0.2565822362018015
2022-11-17,-0.2571293742489395
2022-11-18,-0.2630447149468888
2022-11-19,-0.2488026164656599
2022-11-20,-0.2606122038187256
2022-11-21,-0.23216044221479
2022-11-22,-0.1938896011396011
2022-11-23,-0.1619444444444444
2022-11-24,-0.184022792022792
2022-11-25,-0.2110577570577571
2022-11-26,-0.2232529785029785
2022-11-27,-0.2116775446775446
2022-11-28,-0.1771763606763606
2022-11-29,-0.177586247086247
2022-11-30,-0.1977115384615384
2022-12-01,-0.221378205128205
2022-12-02,-0.3136324786324787
2022-12-03,-0.3351239316239316
2022-12-04,-0.3230512820512821
2022-12-05,-0.3275641025641025
2022-12-06,-0.3265769230769231
2022-12-07,-0.3477008547008546
2022-12-08,-0.3402222222222222
2022-12-09,-0.3365897435897436
2022-12-10,-0.3412820512820513
2022-12-11,-0.3412435897435897
2022-12-12,-0.3267264957264957
2022-12-13,-0.3413931623931623
2022-12-14,-0.3528760683760684
2022-12-15,-0.3538247863247863
2022-12-16,-0.3361239316239316
2022-12-17,-0.3336837606837606
2022-12-18,-0.3379017094017094
2022-12-19,-0.3358646723646724
2022-12-20,-0.3173789173789174
2022-12-21,-0.329527972027972
2022-12-22,-0.2946091686091686
2022-12-23,-0.3308855218855218
2022-12-24,-0.3152693602693602
2022-12-25,-0.3013291893291893
2022-12-26,-0.3204751359751359
2022-12-27,-0.3093198653198653
2022-12-28,-0.3049330484330484
2022-12-29,-0.2998888888888888
2022-12-30,-0.2935982905982906
2022-12-31,-0.294482905982906
2023-01-01,-0.2298622981956315
2023-01-02,-0.2082051282051282
2023-01-03,-0.2132182774490467
2023-01-04,-0.2147729194781826
2023-01-05,-0.2082549707602339
2023-01-06,-0.2049857849752586
2023-01-07,-0.2370370670265407
2023-01-08,-0.2473567251461988
2023-01-09,-0.2532691195581547
2023-01-10,-0.2721925763482781
2023-01-11,-0.2210185497575848
2023-01-12,-0.2259329359724096
2023-01-13,-0.304678987354426
2023-01-14,-0.3221937321937322
2023-01-15,-0.3380009496676163
2023-01-16,-0.3088717698805418
2023-01-17,-0.3128318838406558
2023-01-18,-0.3009779077322936
2023-01-19,-0.3146887339431199
2023-01-20,-0.3386459989003849
2023-01-21,-0.3590004748338082
2023-01-22,-0.3590004748338082
2023-01-23,-0.3609620132953466
2023-01-24,-0.3378252611585945
2023-01-25,-0.3342996201329535
2023-01-26,-0.3342996201329535
2023-01-27,-0.3417782526115859
2023-01-28,-0.3566880341880341
2023-01-29,-0.3501709401709401
2023-01-30,-0.3566880341880341
2023-01-31,-0.3500641025641025
2023-02-01,-0.3465384615384615
2023-02-02,-0.3502516619183286
2023-02-03,-0.3535187684310492
2023-02-04,-0.3586469735592543
2023-02-05,-0.3615315889438696
2023-02-06,-0.3509974009096816
2023-02-07,-0.3529964512420653
2023-02-08,-0.3444541910331384
2023-02-09,-0.3443829659619133
2023-02-10,-0.3219280751736892
2023-02-11,-0.3200049982506123
2023-02-12,-0.337775403608737
2023-02-13,-0.3473907882241215
2023-02-14,-0.314893412305693
2023-02-15,-0.3191621682411156
2023-02-16,-0.3191621682411156
2023-02-17,-0.3234644124556405
2023-02-18,-0.3400467336432249
2023-02-19,-0.3438806417753786
2023-02-20,-0.3455338131653921
2023-02-21,-0.3558576998050682
2023-02-22,-0.3478448792922477
2023-02-23,-0.3396587444394461
2023-02-24,-0.3218449792572599
2023-02-25,-0.3247295946418753
2023-02-26,-0.3173363072924476
2023-02-27,-0.3239781076623182
2023-02-28,-0.327019168291098
2023-03-01,-0.3323789173789174
2023-03-02,-0.3171123856650172
2023-03-03,-0.3283440795721498
2023-03-04,-0.3273314339981006
2023-03-05,-0.3263698955365622
2023-03-06,-0.3142747538361574
2023-03-07,-0.3034954016094366
2023-03-08,-0.2988349077822761
2023-03-09,-0.3037630579297246
2023-03-10,-0.3048326835607537
2023-03-11,-0.3290859449192782
2023-03-12,-0.3193993352326685
2023-03-13,-0.3132193732193732
2023-03-14,-0.3164007597340931
2023-03-15,-0.3412179487179487
2023-03-16,-0.3473920377867747
2023-03-17,-0.3505971659919029
2023-03-18,-0.3710121457489879
2023-03-19,-0.3747598340580797
2023-03-20,-0.3755623031938822
2023-03-21,-0.3798548008197131
2023-03-22,-0.3773477033038437
2023-03-23,-0.3766441745389113
2023-03-24,-0.3771380016994052
2023-03-25,-0.3655449342730044
2023-03-26,-0.3691251811865847
2023-03-27,-0.3738545259159294
2023-03-28,-0.3587060778727445
2023-03-29,-0.3399988753936123
2023-03-30,-0.3648195631528965
2023-03-31,-0.3587298195631529
2023-04-01,-0.2882478632478633
2023-04-02,-0.279155420602789
2023-04-03,-0.279155420602789
2023-04-04,-0.286206702654071
2023-04-05,-0.2822537112010796
2023-04-06,-0.1321581196581196
2023-04-07,-0.1310897435897435
2023-04-08,-0.1384615384615384
2023-04-09,-0.122542735042735
2023-04-10,-0.1357564102564102
2023-04-11,-0.1383205128205128
2023-04-12,-0.1419529914529914
2023-04-13,-0.1419529914529914
2023-04-14,-0.1469017094017094
2023-04-15,-0.1466168091168091
2023-04-16,-0.1475783475783475
2023-04-17,-0.1491809116809116
2023-04-18,-0.1377492877492877
2023-04-19,-0.1393518518518518
2023-04-20,-0.1393518518518518
2023-04-21,-0.1281339031339031
2023-04-22,-0.1314458689458689
2023-04-23,-0.1303774928774928
2023-04-24,-0.1273148148148148
2023-04-25,-0.1246082621082621
2023-04-26,-0.1246082621082621
2023-04-27,-0.1255698005698005
2023-04-28,-0.1387108262108262
2023-04-29,-0.1380698005698005
2023-04-30,-0.1287749287749287
2023-05-01,-0.1268518518518518
2023-05-02,-0.1234700854700854
2023-05-03,-0.1207635327635327
2023-05-04,-0.131534188034188
2023-05-05,-0.131534188034188
2023-05-06,-0.1324957264957265
2023-05-07,-0.1324957264957265
2023-05-08,-0.1307150997150997
2023-05-09,-0.131997150997151
2023-05-10,-0.1224715099715099
